text	proposal	narration	posEmotion	Qjustification	negEmotion	argumentative	empathy	EN_translation
"In vielen der vorangegangenen Beiträge wird über Erneuerbare oder Fossile Energien diskutiert und dazu aufgerufen ohne Rücksicht auf Verluste eine Vorreiterrolle beim Klimaschutz einzunehmen.
Gute Arbeitsplätze in der Region und Wertschöpfung in Deutschland und bleiben bei dieser Betrachtung vollkommen außen vor.
Gerade ein sicherer und fair bezahlte Arbeitsplatz ist es, was einer Familie eine Perspektive gibt.
Bei der Braunkohleverstromung liegt ein Großteil der Wertschöpfungskette in Deutschland und der Region.
Mit der Sicherheit einen solventen Arbeit- oder Auftraggeber zu haben, können Städte und Menschen zu Wohlstand kommen, Zulieferer sich entwickeln und neue Märkte erschließen.
Ist das alles so falsch?
Natürlich ist auch Umweltschutz wichtig, hier plädiere ich für etwas mehr Ehrlichkeit und Realismus anstelle von ideologisch motivierten Entscheidungen.
Wie viel sauberer ist russisches Erdgas?
Wird auch hier die ganze Förderkette betrachtet?
Für wie viele Menschen mit Schwerbehinderung ist ein Arbeitsplatz in der Wind oder Solarbranche denkbar?
Wie viele Ausbildungsplätze gibst es dort?
Bei RWE werden die Quoten deutlich übererfüllt."	0	0	0	1	0	1	0	"Many of the previous posts discuss renewables or fossil fuels and call for taking a lead in climate protection without regard to losses.
Good jobs in the region and added value in Germany and remain in this consideration completely outside.
It is precisely a secure and fairly paid job that gives a family a perspective.
In the case of lignite-based power generation, a large part of the value chain is located in Germany and the region.
With the security of having a solvent employer or client, cities and people can achieve prosperity, suppliers can develop and new markets can open up.
Is this all so wrong?
Of course, environmental protection is also important; here I would plead for a little more honesty and realism instead of ideologically motivated decisions.
How much cleaner is Russian natural gas?
Is the entire production chain considered here as well?
For how many people with severe disabilities is a job in the wind or solar industry conceivable?
How many apprenticeships are there there?
At RWE, the quotas are clearly exceeded."
"Ach Herr Walcher, nur weil Sie Ihre falsche Argumentation um so öfter wiederholen, wird sie dadurch nicht richtiger.
Wahrscheinlich haben Sie immer noch nicht mitbekommen, das es immer mehr verschiedeneSpeicherformen gibt, Batteriespeicher, Power TO Gas, Power TO Heat
... Diese werden nun massiv ausgebaut, selbst alte Kohlekonzerne, wie die STEAG investieren hier nun in Größenordnungen, selbst die RWE beginnt nach Jahren der Untätigkeit ja nun auch.
Momentan nehmen immer mehr virtuelle Kraftwerke am Markt für Regelenergie teil.
Batteriepreise sinken seit längerem um etwa 1% pro Monat!!
Darüber hinaus brauchen wir für eine Übergangszeit noch schnell Regelbare Residuallastkraftwerke, aber eben keine Grundlastkraftwerke mehr, denn genau die wird in Zukunft immer weniger gebraucht.
Die Braunkohlekraftwerke hier im Revier erfüllen diese Forderungen eben nicht.
Das Energiesystem, das Sie in teilweise recht polemischer Art zu vertreten, ist Technik von gestern und wird aktuell abgelöst"	1	1	0	0	0	1	0	"Oh Mr. Walcher, only because you repeat your wrong argumentation all the more often, it does not become thereby more correct.
Probably you still have not noticed that there are more and more different forms of storage, battery storage, Power TO Gas, Power TO Heat, ...
... These are now being massively expanded, even old coal companies such as STEAG are now investing here in orders of magnitude, even RWE is now starting after years of inactivity.
At the moment, more and more virtual power plants are participating in the market for balancing energy.
Battery prices have been falling for some time by about 1% per month!!!
In addition, we need for a transitional period still quickly controllable residual load power plants, but just no more base load power plants, because exactly this is needed less and less in the future.
The lignite-fired power plants here in the coalfield do not meet these requirements.
The energy system that you represent in a sometimes quite polemical way is yesterday's technology and is currently being replaced."
"Dem Pfad des Öko-Mainstreams folgend, wird auch die Politik irgendwann auf den Boden der Realität zurückfinden und feststellen, daß Physik, Wetter, Ökonomie, Speicherwunsch usw nach dem geplanten Ausstieg aller zuverlässigen, sinusfähigen 24 Std.-Erzeuger zu einem Versorgungsdesaster führen werden!
Dies ist so vorprogrammiert!
Klar, da sind natürlich unsere Nachbarn, die dann für eine notwendige (Fossile bzw Radioaktive) ""stabile"" Unterstützung sorgen werden, wenn denn ihre Kapazitäten dies zulassen!!!"	0	1	0	0	1	1	0	"Following the path of the eco-mainstream, politicians will also eventually come down to earth and realize that physics, weather, economics, storage desires, etc. will lead to a supply disaster after the planned phase-out of all reliable, sinus-capable 24 hr. generators!
This is so pre-programmed!
Of course, there are our neighbors, who will then provide a necessary (fossil or radioactive) ""stable"" support, if their capacities allow it!!!"
"Sehr geehrte Frau Kraft, eben weil wir ein starkes Land sind und schon riesige Veränderungen in NRW gemeister haben, -siehe Umbau des Kohlenpott als Dreckschleuder ersten Grades in eine immer grüner werdende Landschaft.
Arbeitsplätrze gingen verloren, aber es wurden Zigtausende auch wieder neu geschaffen.
Das Lamento über den Verlust von Arbeitsplätzen ist doch heute ein sehr schwaches Argument.
ALLE wissen um die schädlichen Einflüsse der Braunkohle auf die Umwelt, und dies nicht erst seit gestern.
Seit Jahren hätte die Politik schon dem Aufruf nach 100% erneuerbarer Energieen folgen können, und richtungsweisend die Rahmenbedingungen für den weiteren Ausbau und Innovationen wie z.B. Speichertechnologien schaffen müsen.
Diese Gelegenheit wurde und wird weiter nicht in genügendem Maße genutzt.
Sich hinstellen und immer wieder nur sagen was nicht geht (Arbeitsplatzabbau usw.) bringt niemanden voran, anpacken ist gefragt und nicht taktieren, denn Feinstaub, Quecksilberbelastung, Enteignung, Klimawandel, Extremwetterereignisse, Überschwemmungen, Windhose knickt 14 Starkstrommasten am 7.7.2015 bei Eisleben, Dürreperiode in Syrien, Klimaflüchtlinge, Austrocknung ganzer Regionen in Kalifornien, Anstieg des Meeresspiegels usw., bringt uns über kurz oder lang um unsere Lebnsgrundlage, - eine intakte Umwelt -.
Braucht es noch mehr Argumente??"	0	0	0	0	0	1	0	"Dear Mrs. Kraft, precisely because we are a strong state and have already mastered huge changes in NRW, -see conversion of the Kohlenpott as a first-degree dirt slinger into an ever greener landscape.
Jobs were lost, but thousands of new jobs were created.
The lament about the loss of jobs is a very weak argument today.
ALL know around the harmful influences of the brown coal on the environment, and this not only since yesterday.
For years, politics could have followed the call for 100% renewable energy, and would have had to create the framework conditions for further expansion and innovations such as storage technologies.
This opportunity was and is still not used to a sufficient extent.
To stand up and say again and again only what is not possible (job cuts, etc.) brings no one forward, to tackle is required and not tactics, because particulate matter, mercury pollution, expropriation, climate change, extreme weather events, floods, tornado bends 14 power pylons on 7.7.2015 near Eisleben, drought in Syria, climate refugees, drying of entire regions in California, rising sea levels, etc., will sooner or later deprive us of our livelihood - an intact environment.
Do we need any more arguments??"
"Hallo Herr Junker, es ist nicht in meinem Sinne, polemisch vorzugehen!
Aber es wurde in vielen Kommentaren fachlich sehr häufig, ja immer wieder, darauf hingewiesen, daß die Erneuerbaren auf sehr lange Sicht nicht grundlastfähig sein werden, selbst wenn man unser Land damit zupflastert!
Sie werden keine ""sichere"" Versorgung gewährleisten!
Es funktioniert einfach nicht ohne konventionelle Unterstützung, somit also auch nicht ohne Braunkohle!
Und Speichertechnologie ist alles andere als mal eben möglich!
""Es geht nicht""!!
Informieren Sie sich einfach einmal über den Anteil des regenerativen Stromes bezogen auf 8460 Std/a!
Da nützt auch keine egoistische Ideologie, die übrigens durch Ihren letzten Satz doch ziemlich eindeutig bestätigt wird!"	0	0	0	0	1	1	0	"Hello Mr. Junker, it is not in my sense to proceed polemically!
But it has been technically pointed out very often, indeed repeatedly, in many comments that renewables will not be base-load capable in the very long term, even if you plaster our country with them!
They will not provide a ""secure"" supply!
It simply won't work without conventional support, so it won't work without lignite!
And storage technology is anything but just possible!
""It does not work""!!!
Inform simply once about the portion of the regenerativ river referred to 8460 Std/a!
There is no use of egoistic ideology, which, by the way, is quite clearly confirmed by your last sentence!"
"Osterbeteilligung im Pavillon
Hallo alle Interessierten,
Evelyn und Tillmann ist es gelungen den noch vorhandenenen Infopavillon für das Entwicklungs- und Pflegeprogramm für den Ostersonntag und Ostermontagon 14:00 - 18:00 Uhr  zu reservieren.
Dort wollen wir das EPP Verfahren den dort vorbeischauenden Menschen vorstellen und werden dashalb auch innerhalb des Pavillons eine schriftliche Information vorbereiten.
Bisher haben sich bereits Tillmann, Evelyn, Michael B. für beide Tage, Michael M., Monika  und Hans-Ulrich für jeweils einen Tag zur Verfügung gestellt.
Aber wir suchen noch weitere die sich zur Verfügung stellen könnten.
Dafür bitte bei mir (h-u-s@gmx.net) melden.
Am Montag, 30.3. um 18:00 Uhr werden wir uns zu einer weiteren Besprechung in der Zollgarage treffen.
Auf eure Beteilgung hoffend
Hans-Ulrich Steffen"	0	0	0	0	0	0	0	"Easter participation in the pavilion
Hello all interested people,
Evelyn and Tillmann have managed to reserve the remaining info pavilion for the development and maintenance program for Easter Sunday and Easter Monday 14:00 - 18:00.
There we want to present the EPP procedure to the people passing by there and will therefore also prepare written information inside the pavilion.
So far Tillmann, Evelyn, Michael B. for both days, Michael M., Monika and Hans-Ulrich for one day each have made themselves available.
But we are still looking for others who could make themselves available.
For that please contact me (h-u-s@gmx.net).
On Monday, 30.3. at 18:00 we will meet for another meeting in the customs garage.
Hoping for your participation
Hans-Ulrich Steffen"
"Es ist wirklich interessant, wie von den Befürwortern der Braunkohleverbrennung immer (und zwar ausschließlich) DREI Argumente verwendet werden:
1. Die Arbeitsplätze
Das Erhalten von (im Verhältnis) ein paar wenigen Arbeitsplätzen in der Braunkohleindustrie verhindert die Schaffung von deutlich mehr Arbeitsplätzen im Bereich der Erneuerbaren.
Die Arbeitsplätze in der Braunkohle bringen nur wenigen Reichtum und ganz vielen Menschen, besonders den Ärmsten, unglaubliches Leid, Hunger und den Tod.
Unter diesem Aspekt finde ich, dass die Erhaltung dieser Arbeitsplätze an Zynismus kaum zu übertreffen ist.
2. Das Geld Würden die wirklichen Kosten jeder Art von Energieerzeugung auf der Stromrechnung stehen, dann gäbe es bald nichts mehr anderes, als die Erneuerbaren.
Aktuell wird die Schädigung der Gesundheit, die durch die Braunkohleverbrennung entsteht durch die Krankenkassen und die Katastrophenhilfe bei Sturm, Hochwasser und Ernteausfällen durch die allgemeinen Steuern bezahlt.
3. Die Versorgungssicherheit Ohne Braunkohle geht das Licht aus?
Völliger Unsinn!
Jedoch ist eines richtig:
Für die Erneuerbaren müssen dringend Speicher gebaut werden.
Gute Ansätze, bzw. technische Möglichkeiten gibt es bereits einige.
Bis genügend Speicher zur Verfügung stehen, ist jedenfalls die Braunkohle als ""Brückentechnologie"" völlig ungeeignet, denn die Kraftwerke sind bei schwankendem Bedarf von der Regelmölichkeit her viel zu unflexibel."	1	0	0	0	1	1	1	"It is really interesting how THREE arguments are always (and only) used by the proponents of burning lignite:
1. the jobs
Preserving (proportionally) a few jobs in the lignite industry prevents the creation of many more jobs in renewables.
The jobs in lignite bring wealth to only a few and incredible suffering, hunger and death to a great many people, especially the poorest.
From this point of view, I think that the preservation of these jobs can hardly be surpassed in cynicism.
2. the money If the real costs of each kind of energy production would be on the electricity bill, then there would be soon nothing else, than the renewable ones.
Currently, the damage to health caused by burning lignite is paid for by health insurance and disaster relief for storms, floods and crop failures is paid for by general taxes.
3. security of supply Without lignite, the lights go out?
Utter nonsense!
However, one thing is true:
Storage facilities urgently need to be built for renewables.
There are already some good approaches and technical possibilities.
Until sufficient storage facilities are available, lignite is completely unsuitable as a ""bridge technology"", because the power plants are far too inflexible in terms of their ability to regulate fluctuating demand."
"@ModerationIFOK
Noch eine kurze, leider vergessene Anmerkung: aufgrund Ihrer Antwort sichere ich nunmehr täglich den Gesamtverlauf der hiesigen Diskussion mittels wget/diff, so dass Interessenten *alle*
Kommentare unabhängig von einer evtl. erfolgten Löschung bei Bedarf zur Verfügung stehen.
BTW: Sie stolpern auch schon selbst über die ""kleinen Probleme""
Ihrer Software: Ihre Verhaltensregeln kann ich *nicht* im von Ihnen angegebenen Link ""http://www.leitentscheidung-braunkoh-le.nrw/perspektiven/de/nutzungsbedingungen"" nachlesen;
da kommt nur ein 404. ;-)
Nix für ungut..."	0	0	0	0	0	0	0	"@ModerationIFOK
Another short, unfortunately forgotten note: due to your reply, I now save the overall course of the discussion here on a daily basis using wget/diff, so that interested parties can view *all*
comments are available to those interested, regardless of any deletion that may have occurred.
BTW: You are also already stumbling over the ""little problems"" yourself
of your software: I *can't* read your rules of conduct in the link you provided ""http://www.leitentscheidung-braunkoh-le.nrw/perspektiven/de/nutzungsbedingungen"";
there comes only a 404. ;-)
No offense..."
"Wie intelligent ist es, die letzte Notreserve zu verheizen, ohne die Alternativen Up and Going zu haben ?
Nachhaltig ist an Braunkohle rein garnichts.
Die Arbeitsplätze sind temporär, die Effekte sind temporär - also alles nur für eine lebende Generation, der die nächsten egal sind."	0	0	0	1	0	1	0	"How intelligent is it to burn the last emergency reserve without having the alternatives Up and Going ?
There is nothing sustainable about lignite.
The jobs are temporary, the effects are temporary - so it's all for one living generation that doesn't care about the next."
Bio-Germanen aller Altersklassen sind übrigens auch betroffen, wenn sich freundliche Erntehelfer (zumal mit älterem Migrationshintergrund) an den Früchten *ihrer* Arbeit zu schaffen machen... *;-)*	0	0	1	0	0	1	0	By the way, Bio-Germans of all ages are also affected when friendly harvest helpers (especially with older migration background) tamper with the fruits of *their* work... *;-)*
"Eine Reduzierung des Braunkohleabbaus ist gut.
Eine schnellere Reduzierung wäre besser.
Eine weltweite Reduzierung ist unumgänglich und wird auch kommen.
Wenn so ein reiches Land wie unseres zu sehr auf die Bremse tritt, wie sollen dann Länder wie Indien einbezogen werden?
Wenn wir eine Umstrukturierung des Energiewirtschaft beherzter angehen, nützt das den allermeisten.
Nur wenige profitieren von einem ""weiter so"" - und das möglicherweise auch nur vermeintlich."	0	0	0	1	0	1	0	"A reduction in lignite mining is good.
A faster reduction would be better.
A worldwide reduction is inevitable and will come.
If a rich country like ours puts on the brakes too much, how will countries like India be included?
If we take a more spirited approach to restructuring the energy industry, it will benefit the vast majority.
Only a few benefit from ""business as usual"" - and possibly only supposedly."
"Können Sie zu ihren seltsamen Thesen einen einzigen belastbaren Beleg anführen?
Soweit ich das sehe stimmt nicht eine einzige ihrer Behauptungen mit der beobachteten Realität überein."	0	0	0	1	0	0	0	"Can you provide a single reliable proof for your strange theses?
As far as I can see, not a single one of your assertions matches the observed reality."
"Hallo Herr Pecks, was meinen Sie mit ""den sich daraus ergebenden Schlussfolgerungen""?
Ich habe an dieser Stelle keine gezogen, ergeben sich aus Ihrer Sicht Schlussfolgerungen aus dem Text selbst?
Und wozu genau passen sie nicht so recht?"	0	0	0	1	0	0	0	"Hello Mr. Pecks, what do you mean by ""the conclusions that result"" ?
I have not drawn any at this point, in your view do conclusions arise from the text itself?
And what exactly do they not quite fit with?"
"Bebauung mit Seniorenheimen
Bebauung des Südrands mit Altenwohnheimen und kleiner geriatrischen Klinik."	1	0	0	0	0	0	0	"Development with retirement homes
Development of the southern edge with retirement homes and small geriatric clinic."
"Sehr geehrter Herr Dörr, interessant, dass Sie die BRD mit einer Bananenrepublik vergleichen.
Dies bringt mich auf eine andere Idee:
Wenn man in der Politik scheinbar mehr auf die Interessen von Lobbyisten eingeht als auf Menschen, denen z.B. die echte Energiewende am Herzen liegt - Lebt man dann nicht auch in einer Bananenrepublik???
Dies fragt sich nachdenklich
Anja Müschen"	0	0	0	1	0	1	0	"Dear Mr. Dörr, interesting that you compare the FRG with a banana republic.
This gives me another idea:
If people in politics seem to pay more attention to the interests of lobbyists than to people who, for example, care about the real energy transition - don't we then also live in a banana republic????
This asks itself thoughtfully
Anja Müschen"
"einige Duschen für heiße Sommertage
Schwimmbecken, Wasserflächen und Wasserspielplätze sind ja in Berlin im Sommer der Renner.
Unkomplizierter und mit viel weniger Umgestaltung sind da einfache Duschen.
Die könnten ruhig mit kalten Stadtwasser betrieben und nur im Sommer angestellt werden.
So etwas gab es mal früher im Friedrichshain.
Schön auf der Wiese sonnen und zur Abkühlung unter die Dusche.
Die eigene Wasserflasche könnte man dort am Wasserhahn  ja auch gleich mit auffüllen.
Ein Duschrohr und das Wasserablaufrost wird auf der Freifläche kaum auffallen."	1	1	1	0	0	1	0	"Some showers for hot summer days
Swimming pools, water areas and water playgrounds are the rage in Berlin in the summer.
Less complicated and with much less redesign are simple showers.
They could be operated with cold city water and only turned on in the summer.
There used to be something like that in Friedrichshain.
Sunbathe on the lawn and take a shower to cool off.
You could also fill up your own water bottle at the tap.
A shower pipe and the water drainage grate will hardly be noticed on the open space."
"Meine Einstellung und mein Fazit gleich zu Beginn im Vorgriff: Diese vorgeschlagene Leitentscheidung... ... ist mutlos - warum nur marginal an den Grenzen des Abbaugebietes kratzen, wenn doch die ""wesentlichen Veränderungen... der Rahmenbedingungen"" so betont werden und ja auch da sind?
... die weiterhin billigende Unterstützung einer umweltzerstörende Braunkohle-Wirtschaft (die vor Dekaden (!) freilich angebracht war / schien) ist verantwortungslos und ... es fehlt darin jedes erkennbare Engagement, das Tempo der Energiewende zu beschleunigen - ganz so, als würden die aufgelisteten Studien hier den Takt vorgeben.
Frau Ministerpräsidentin Kraft, wo bleibt da der aktive Klimaschutz??
Dabei haben WIR ALLE   [ EE-Unterstützer genau wie Braunkohle-Befürworter... letztendlich die gesamte Menschheit ]   doch genau das nötig:
Nur wenn es noch gelingt, die menschgemachten Veränderungen des Erdklimas durch beherztes Handeln zu mildern, anstatt noch zu verschärfen, wird es überhaupt Völker geben, welche die hier immer so hochaufgehängte Volkswirtschaft erleben.
Bei ""WIR ALLE"" möchte ich ausdrücklich die wenigen Leugner eines menschenbedingten Klimawandels ausnehmen, die z.B. gestern Quellen zum Beweis einer grüner werdenden Sahara und wachsender Gletscher anführten (huch, eben noch war im zdf heute journal doch wieder von Gletscherrückgang die Rede... wo die sich nur wieder informiert haben??) oder die klimaschädliche Wirkung des CO2 durch den Verweis auf Kohlensäure in Bier u.ä. widerlegten (als Witz wär das sogar gut gewesen, hihi).
Mir ist klar, dass ich mit meinem Beitrag keinen Braunkohle-Befürworter überzeugen kann, für einen schneller Ausstieg zu stimmen.
Dafür tobt in diesem Forum zu sehr ein rhetorischer Grabenkrieg.
Selbsterklärend: Diese Befürworter leben sicher größtenteils von der Braunkohle und bangen um ihr täglich Brot sowie um ihre Ehre.
Herausheben möchte ich daher den Beitrag von Heinrich Spelthahn, 7.12.2015, 19:47 h.
Da versteht es mal einer, die Fronten ein wenig aufzulösen und deutlich zu machen, dass eine Verringerung des Abbaugebietes und ein beschleunigter Ausstieg aus der Kohleverstromung nicht nur Verlierer bei den Bergbau-Arbeitenden hinterlassen.
Er zeigt auf, dass nicht nur die lärmgeplagten oder von Zwangsumsiedlung bedrohten Anrainer profitieren.
Allein schon Rückbau der Tagebauten und Renaturierung bieten Arbeitsplätze auf Jahrzehnte und erst recht wird natürlich ein anderer Bereich der Wirtschaft florieren, um die notwendigen Kapazitäten der regenerativen Energien samt Speichertechniken auszubauen.
Also wünsche ich: ... ... den einen mehr Mut, beim Klimaschutz energisch voranzugehen und den Worten aus Regierungserklärungen auch Taten folgen zu lassen.
... anderen mehr Zuversicht bzw. Einsicht, dass Veränderungen unausweichlich sind, besser zu handhaben sind, wenn man vorbereitet ist, und dass Arbeitsplatzvernichtung kein typisches Ziel von Umweltschützern ist.
(Anmerkung: Soviel Vorlauf und Mitsprachegelegenheit hatte die EE-Branche nicht bei den Existenzen-vernichtenden EEG-Novellen) ...und letztlich meinen Gleichgesinnten z.B. beim Solarenergie Förderverein SFV in Aachen weiterhin den nötigen Idealismus und Durchhaltewillen: 100 % EE ist das Ziel!"	1	0	1	1	0	1	0	"My take and conclusion right up front: this proposed guiding decision.... ... is despondent - why only marginally scratch the boundaries of the mining area, when the ""essential changes... in the general conditions"" are so emphasized and yes, are there?
... the continuing support of an environmentally destructive lignite economy (which was / seemed appropriate decades ago (!)) is irresponsible and ... it lacks any recognizable commitment to accelerate the pace of the energy turnaround - just as if the listed studies would set the pace here.
Ms. Minister President Kraft, where is the active climate protection?
But WE ALL [ RE supporters just like lignite supporters... ultimately the whole mankind ] need exactly that:
Only if it still succeeds to mitigate the man-made changes of the earth's climate by courageous acting, instead of still aggravating, there will be peoples at all, who experience the here always so highly hung up national economy.
With ""WE ALL"" I would like to exclude expressly the few deniers of a human-conditioned climatic change, which e.g. yesterday sources for the proof of a greener becoming Sahara and growing glaciers quoted (oops, just now in the zdf today journal nevertheless again of glacier recession the speech was... where they have informed themselves only again??) or the climatic-damaging effect of the CO2 by the reference to carbonic acid in beer etc. refuted (as joke that would have been even good, hihi).
I am aware that I cannot convince any lignite supporter to vote for a faster exit with my contribution.
There is too much rhetorical trench warfare going on in this forum for that.
Self-explanatory: these supporters certainly live mostly from lignite and fear for their daily bread as well as for their honor.
I would therefore like to highlight the contribution of Heinrich Spelthahn, 7.12.2015, 19:47 h.
For once, someone knows how to break down the fronts a little and make it clear that a reduction in the mining area and an accelerated phase-out of coal-fired power generation will not only leave losers among the mining workers.
It shows that it is not only those living in the vicinity who benefit from noise pollution or who are threatened with forced resettlement.
The dismantling of open-cast mines and renaturation alone will provide jobs for decades to come, and even more so, of course, another sector of the economy will flourish in order to expand the necessary capacities for renewable energies, including storage technologies.
So I wish: ... ... more courage to move forward energetically with climate protection and to follow up words from government declarations with deeds.
... others more confidence and insight that change is inevitable, that it can be handled better if one is prepared, and that job destruction is not a typical goal of environmentalists.
(Note: The RE industry did not have so much advance notice and opportunity to participate in the existence-destroying EEG amendments) ...and finally my like-minded people, e.g. at the Solar Energy Promotion Association SFV in Aachen, continue to have the necessary idealism and perseverance: 100% RE is the goal!"
"Es ist zu prüfen, inwieweit der Erhaltungswunsch einer nachgeordneten Landestraße als Formulierungsbestandteil einer Leitentscheidung im Zusammenhang der abzuwägenden Interessen sachgerecht platziert ist.
Es wirkt so, als sei das Ausschöpfungsgebot der Lagerstätte nach § 1 BBergG nicht hinreichend vorgenommen worden.
Und auch bei der Bewertung der Verkehrsbeziehungen erscheint es angreifbar, dass die Bundesautobahn A61 mit ihrer Bedeutung, ihren Bedarfen und Konstruktionserfordernissen sich jetzt einer gewünschten Lage einer Verbindungsstraße von Ortsteilen insoweit anpassen muss, dass ihre Lage dann durch Restsee-Verschiebungen abgeleitet wird.
Diese Vorgehensweise könnte juristisch angreifbar sein."	1	0	0	0	0	1	0	"It must be examined to what extent the preservation wish of a subordinate country road as a formulation component of a leading decision is appropriately placed in the context of the interests to be weighed.
It seems as if the exhaustion requirement of the deposit according to § 1 BBergG was not sufficiently made.
And also with the evaluation of the traffic relations it seems attackable that the federal freeway A61 with its meaning, its needs and construction requirements must adapt now to a desired location of a connecting road of local parts in so far that its location is derived then by remainder lake displacements.
This approach could be open to legal challenge."
"im Kern ist mein Argument, dass das Feld so bleiben sollte wie es ist (nur Zaun weg, Schließzeiten weg und privaten Sicherheitsdienst weg), denn das genau macht das Feld aus, macht es weltweit einmalig und ist auf eine Art auch typisch Berlin.
Wenn jetzt Stück für Stück irgendetwas darauf eingerichtet oder gebaut, oder es gar in die Hände von Landschaftsarchitekten, -planern etc. gegeben wird, dann wird es irgendwann so aussehen und so sein wie das Gleisdreieck - irgendwie schon ganz schön und sicherlich auch sehr viel ""nützlicher"" als das Feld, aber auch sehr gewöhnlich und seines eigenen Charakters beraubt."	1	1	0	0	0	1	0	"in essence, my argument is that the field should remain as it is (only fence gone, closing times gone and private security gone), because that is exactly what makes the field, makes it unique in the world and is in a way also typical Berlin.
If now piece by piece anything is set up or built on it, or it is even given into the hands of landscape architects, planners, etc., then it will eventually look and be like the Gleisdreieck - somehow quite nice and certainly also much more ""useful"" than the field, but also very ordinary and robbed of its own character."
